65.29451247165532	66.40907029478458	C
66.40907029478458	67.54684807256236	G
67.54684807256236	68.66140589569162	Am
68.66140589569162	69.79918367346939	f
69.79918367346939	70.91374149659863	F
70.91374149659863	72.02829931972789	C
72.02829931972789	73.16607709750566	G
73.16607709750566	74.30385487528345	c
74.30385487528345	75.4184126984127	C
75.4184126984127	76.53297052154196	F
76.53297052154196	77.67074829931973	C
77.67074829931973	79.1568253968254	G
79.1568253968254	80.29460317460317	am
80.29460317460317	81.40916099773243	Am
81.40916099773243	82.5469387755102	F
82.5469387755102	83.66149659863946	C
83.66149659863946	85.14757369614513	G
85.14757369614513	86.2853514739229	C
86.2853514739229	87.39990929705215	Em
87.39990929705215	88.51446712018141	F
88.51446712018141	89.65224489795918	C
89.65224489795918	90.95256235827664	G
90.95256235827664	92.11356009070295	am
92.11356009070295	93.39065759637188	Am
93.39065759637188	94.52843537414967	F
94.52843537414967	95.66621315192744	c
95.66621315192744	97.15229024943311	c
97.15229024943311	98.29006802721088	C
98.29006802721088	99.42784580498866	Em
99.42784580498866	100.54240362811791	F
100.54240362811791	101.6801814058957	c
101.6801814058957	103.16625850340137	C
103.16625850340137	104.28081632653061	am
104.28081632653061	105.41859410430838	Am
105.41859410430838	106.53315192743764	F
106.53315192743764	107.67092970521541	c
107.67092970521541	109.15700680272109	c
109.15700680272109	110.27156462585035	C
110.27156462585035	111.40934240362812	Em
111.40934240362812	112.52390022675738	F
112.52390022675738	113.66167800453515	C
113.66167800453515	114.9619954648526	g
114.9619954648526	116.09977324263039	G
116.09977324263039	117.40009070294785	Am
117.40009070294785	118.5146485260771	F
118.5146485260771	119.65242630385488	c
119.65242630385488	121.16172335600908	c
121.16172335600908	122.29950113378685	C
122.29950113378685	123.4140589569161	Am
123.4140589569161	124.52861678004535	F
124.52861678004535	125.66639455782312	c
125.66639455782312	126.96671201814058	C
126.96671201814058	128.29024943310657	am
128.29024943310657	129.40480725623584	Am
129.40480725623584	130.5193650793651	F
130.5193650793651	131.65714285714284	c
131.65714285714284	132.79492063492063	c
132.79492063492063	133.93269841269841	c
133.93269841269841	135.04725623582766	C
135.04725623582766	136.1618140589569	F
136.1618140589569	137.2995918367347	c
137.2995918367347	138.41414965986394	C
138.41414965986394	139.52870748299318	G
139.52870748299318	140.66648526077097	Am
140.66648526077097	141.80426303854875	f
141.80426303854875	142.918820861678	F
142.918820861678	144.03337868480725	C
144.03337868480725	145.17115646258503	G
145.17115646258503	146.28571428571428	c
146.28571428571428	147.42349206349206	C
147.42349206349206	148.5380498866213	F
148.5380498866213	149.6758276643991	C
149.6758276643991	151.16190476190476	G
151.16190476190476	152.29968253968255	am
152.29968253968255	153.4142403628118	Am
153.4142403628118	154.52879818594104	F
154.52879818594104	155.66657596371883	C
155.66657596371883	157.1526530612245	G
157.1526530612245	158.29043083900225	C
158.29043083900225	159.40498866213153	Am
159.40498866213153	160.51954648526078	F
160.51954648526078	161.65732426303856	C
161.65732426303856	163.14340136054423	G
163.14340136054423	164.281179138322	am
164.281179138322	165.39573696145123	Am
165.39573696145123	166.5102947845805	F
166.5102947845805	167.64807256235827	c
167.64807256235827	169.15736961451248	c
169.15736961451248	170.29514739229026	C
170.29514739229026	171.4097052154195	Em
171.4097052154195	172.5474829931973	F
172.5474829931973	173.66204081632654	c
173.66204081632654	175.1481179138322	C
175.1481179138322	176.28589569160997	am
176.28589569160997	177.40045351473924	Am
177.40045351473924	178.538231292517	F
178.538231292517	179.65278911564627	c
179.65278911564627	180.95310657596372	c
180.95310657596372	182.2766439909297	C
182.2766439909297	183.41442176870748	Em
183.41442176870748	184.52897959183673	F
184.52897959183673	185.66675736961452	C
185.66675736961452	186.96707482993196	g
186.96707482993196	188.10485260770974	G
188.10485260770974	189.38195011337868	Am
189.38195011337868	190.51972789115646	F
190.51972789115646	191.65750566893425	c
191.65750566893425	193.16680272108843	c
193.16680272108843	194.28136054421768	C
194.28136054421768	195.41913832199546	Am
195.41913832199546	196.5336961451247	F
196.5336961451247	197.6714739229025	c
197.6714739229025	199.15755102040816	C
199.15755102040816	200.29532879818595	am
200.29532879818595	201.38666666666666	Am
201.38666666666666	202.50122448979593	F
202.50122448979593	203.4532426303855	c
203.4532426303855	204.40526077097505	C
204.40526077097505	205.54303854875283	G
205.54303854875283	206.65759637188208	C
206.65759637188208	207.79537414965986	f
207.79537414965986	208.93315192743765	F
208.93315192743765	210.0477097505669	C
210.0477097505669	211.16226757369614	G
211.16226757369614	212.30004535147393	am
212.30004535147393	213.41460317460317	Am
213.41460317460317	214.52916099773242	F
214.52916099773242	215.481179138322	c
215.481179138322	216.40997732426302	C
216.40997732426302	217.5477551020408	G
217.5477551020408	218.66231292517006	c
218.66231292517006	219.80009070294784	C
219.80009070294784	220.9146485260771	F
220.9146485260771	222.05242630385487	C
222.05242630385487	223.16698412698412	G
223.16698412698412	224.3047619047619	am
224.3047619047619	225.41931972789115	Am
225.41931972789115	226.5338775510204	F
226.5338775510204	227.67165532879818	C
227.67165532879818	229.15773242630385	G
229.15773242630385	230.29551020408164	C
230.29551020408164	231.41006802721088	Em
231.41006802721088	232.52462585034013	F
232.52462585034013	233.66240362811791	C
233.66240362811791	235.14848072562359	G
235.14848072562359	236.28625850340137	am
236.28625850340137	237.40081632653062	Am
237.40081632653062	238.51537414965986	F
238.51537414965986	239.65315192743765	c
239.65315192743765	241.16244897959183	c
241.16244897959183	242.30022675736961	C
242.30022675736961	243.41478458049886	Em
243.41478458049886	244.5293424036281	F
244.5293424036281	245.6671201814059	c
245.6671201814059	247.15319727891156	C
247.15319727891156	248.29097505668935	am
248.29097505668935	249.4055328798186	Am
249.4055328798186	250.54331065759638	F
250.54331065759638	251.65786848072563	c
251.65786848072563	252.9581859410431	c
252.9581859410431	254.28172335600908	C
254.28172335600908	255.41950113378684	Em
255.41950113378684	256.5340589569161	F
256.5340589569161	257.64861678004536	C
257.64861678004536	258.9489342403628	g
258.9489342403628	260.1099319727891	G
260.1099319727891	261.38702947845803	Am
261.38702947845803	262.5248072562358	F
262.5248072562358	263.6625850340136	c
263.6625850340136	265.1486621315193	c
265.1486621315193	266.28643990929703	C
266.28643990929703	267.4242176870748	Am
267.4242176870748	268.53877551020406	F
268.53877551020406	269.6533333333333	c
269.6533333333333	270.97687074829935	C
270.97687074829935	272.2771882086168	am
272.2771882086168	273.39174603174604	Am
273.39174603174604	274.5295238095238	F
274.5295238095238	275.64408163265307	c
275.64408163265307	276.78185941043085	c
276.78185941043085	277.91963718820864	c
277.91963718820864	279.0341950113379	C
279.0341950113379	280.17197278911567	F
280.17197278911567	281.2865306122449	c
281.2865306122449	282.40108843537416	C
282.40108843537416	283.53886621315195	G
283.53886621315195	284.67664399092973	Am
284.67664399092973	285.95374149659864	F
285.95374149659864	287.13795918367344	c
287.13795918367344	288.39183673469387	C
288.39183673469387	289.52961451247165	G
